Processo_ID,Primeiro Resultado,Todos os Resultados,Total Vereditos
08018310520238150211,Ganho,Ganho | Ganho,2
08007181620238150211,Outros,Outros,1
08033219620228150211,Perdido,Perdido | Perdido,2
08035210620228150211,Perdido,Perdido | Perdido,2
08006108420238150211,Outros,Outros | Outros,2
08006039220238150211,Perdido,Perdido,1
08027603820238150211,Extinto,Extinto | Extinto,2
08027376320218150211,Outros,Outros | Outros,2
08036025220228150211,Outros,Outros | Outros,2
08006110620228150211,Perdido,Perdido,1
08027667920228150211,Outros,Outros,1
08024858920238150211,Ganho,Ganho,1
08027327020238150211,Acordo,Acordo,1
08024884420238150211,Acordo,Acordo,1
08027243020228150211,Ganho,Ganho,1
08027523220218150211,Ganho,Ganho | Ganho | Ganho | Ganho,4
08004912620238150211,Perdido,Perdido | Perdido,2
08004306820238150211,Outros,Outros | Outros,2
08006462920238150211,Ganho,Ganho,1
08004713520238150211,Outros,Outros | Outros,2
08017063720238150211,Outros,Outros,1
08006524120208150211,Perdido,Perdido | Perdido,2
08008111320228150211,Outros,Outros | Outros,2
08012774120218150211,Ganho,Ganho | Ganho,2
08000409820238150211,Ganho,Ganho,1
08000420520228150211,Outros,Outros | Outros,2
08005570620238150211,Outros,Outros | Outros,2
08015833920238150211,Ganho,Ganho | Ganho,2
08019757620238150211,Ganho,Ganho,1
08027766020218150211,Outros,Outros,1
08012477420198150211,Perdido,Perdido | Perdido,2
08013504220238150211,Extinto,Extinto | Extinto,2
08006734620228150211,Outros,Outros | Outros | Ganho,3
08019575520238150211,Extinto,Extinto,1
08019713920238150211,Ganho,Ganho | Ganho,2
08003406020238150211,Outros,Outros | Outros,2
08007242320238150211,Outros,Outros | Outros,2
08036519320228150211,Perdido,Perdido | Perdido,2
08036605520228150211,Outros,Outros | Outros,2
08007164620238150211,Outros,Outros,1
08003409420228150211,Outros,Outros | Outros,2
08036724020208150211,Ganho,Ganho | Ganho,2
08009408120238150211,Acordo,Acordo,1
08019919820218150211,Outros,Outros | Outros,2
08012863220238150211,Outros,Outros,1
08019956720238150211,Outros,Outros,1
08018666220238150211,Outros,Outros,1
08022433320238150211,Acordo,Acordo | Acordo,2
08022072520228150211,Outros,Outros | Outros,2
08038103620228150211,Outros,Outros | Outros,2
08013711820238150211,Acordo,Acordo | Acordo,2
08013876920238150211,Extinto,Extinto | Extinto,2
08012087220228150211,Outros,Outros,1
08001059320238150211,Perdido,Perdido,1
08030898420228150211,Outros,Outros | Outros,2
08023256420238150211,Acordo,Acordo,1
08000383120238150211,Outros,Outros,1
08000963420238150211,Outros,Outros,1
08031418020228150211,Outros,Outros | Outros,2
08023651720218150211,Ganho,Ganho,1
08038120620228150211,Perdido,Perdido | Perdido,2
08030144520228150211,Perdido,Perdido | Perdido,2
08016738120228150211,Outros,Outros | Outros | Ganho,3
08013221120228150211,Outros,Outros | Outros,2
08020208020238150211,Ganho,Ganho,1
08017638920228150211,Outros,Outros | Outros,2
08037497820228150211,Outros,Outros,1
08020034420238150211,Ganho,Ganho | Ganho,2
08008888520238150211,Outros,Outros | Outros,2
08014023820238150211,Perdido,Perdido | Perdido,2
08021922220238150211,Ganho,Ganho | Ganho,2
08020753120238150211,Outros,Outros,1
08014052720228150211,Perdido,Perdido,1
08039827520228150211,Outros,Outros | Outros,2
08000460820238150211,Acordo,Acordo,1
08039108820228150211,Outros,Outros | Outros,2
08020761620238150211,Outros,Outros,1
08020485320208150211,Ganho,Ganho,1
08020765020228150211,Outros,Outros,1
08011108720228150211,Perdido,Perdido | Perdido,2
08003657320238150211,Perdido,Perdido,1
08020574420228150211,Outros,Outros | Outros | Perdido,3
08009737120238150211,Perdido,Perdido,1
08014040820238150211,Outros,Outros | Outros,2
08015103820218150211,Perdido,Perdido | Perdido | Perdido,3
08029532420218150211,Outros,Outros,1
08010983920238150211,Outros,Outros,1
08009688320228150211,Outros,Outros | Outros,2
08009615720238150211,Ganho,Ganho | Ganho,2
08005306220198150211,Outros,Outros,1
08007306420228150211,Ganho,Ganho | Ganho,2
08002829120228150211,Ganho,Ganho,1
08007794720188150211,Acordo,Acordo,1
08005423720238150211,Ganho,Ganho | Ganho,2
08020441120238150211,Outros,Outros | Outros,2
08009102220188150211,Perdido,Perdido | Perdido,2
08003328320238150211,Outros,Outros | Outros,2
08003227320228150211,Outros,Outros | Outros,2
08001275420238150211,Outros,Outros | Outros,2
08020488220228150211,Perdido,Perdido | Perdido,2
08010395620208150211,Perdido,Perdido,1
08020459320238150211,Outros,Outros,1
08028675320218150211,Outros,Outros | Outros,2
08001151620188150211,Outros,Outros | Ganho,2
08010371820228150211,Outros,Outros | Outros,2
08026013220228150211,Outros,Outros | Outros,2
08005894520228150211,Perdido,Perdido,1
08010289020218150211,Outros,Outros | Perdido | Perdido,3
08005808320228150211,Ganho,Ganho,1
08003192120228150211,Outros,Outros | Outros | Outros,3
08029458120208150211,Outros,Outros,1
08015010820238150211,Perdido,Perdido | Perdido,2
08036406420228150211,Outros,Outros | Outros,2
08002104120218150211,Outros,Outros | Outros,2
08036890820228150211,Outros,Outros | Outros,2
08005432220238150211,Acordo,Acordo | Acordo,2
08014858820228150211,Outros,Outros,1
08030092320228150211,Perdido,Perdido | Perdido,2
08009595820218150211,Perdido,Perdido,1
08009624220238150211,Outros,Outros | Outros,2
08009632720238150211,Perdido,Perdido,1
08005597320238150211,Perdido,Perdido | Perdido,2
08005698820218150211,Ganho,Ganho,1
08009619120228150211,Perdido,Perdido | Perdido,2
08002854620228150211,Outros,Outros,1
08026350720228150211,Perdido,Perdido,1
08005492920238150211,Ganho,Ganho | Ganho,2
08037038920228150211,Outros,Outros | Outros,2
08036700220228150211,Perdido,Perdido | Perdido,2
08037020720228150211,Perdido,Perdido | Perdido,2
08022616420178150211,Perdido,Perdido,1
08022546720208150211,Outros,Outros | Outros,2
08007112420238150211,Outros,Outros | Outros,2
08003986320238150211,Ganho,Ganho | Ganho,2
08022505920228150211,Perdido,Perdido,1
08000929420238150211,Outros,Outros | Outros,2
08010909620228150211,Outros,Outros | Outros | Perdido | Perdido,4
00010136720158150211,Perdido,Perdido | Perdido,2
08002444520238150211,Extinto,Extinto | Extinto,2
08012221820198150581,Outros,Outros | Acordo,2
08030754020228150231,Extinto,Extinto,1
00008510920148150211,Outros,Outros,1
08005687220238150231,Acordo,Acordo,1
08021669520228150231,Extinto,Extinto | Extinto,2
08029978020218150231,Acordo,Acordo | Acordo,2
08021016620238150231,Extinto,Extinto | Extinto,2
08035136620228150231,Acordo,Acordo,1
08007880720228150231,Ganho,Ganho | Ganho,2
08010470220228150231,Nenhuma Sentença,-,-
08022798320218150231,Acordo,Acordo | Acordo,2
08027532020228150231,Ganho,Ganho | Ganho,2
08017286920228150231,Perdido,Perdido,1
08010549120228150231,Perdido,Perdido | Perdido,2
08010825920228150231,Perdido,Perdido,1
08019235420228150231,Perdido,Perdido | Outros,2
08008334520218150231,Perdido,Perdido,1
08020566220238150231,Extinto,Extinto,1
08009766320238150231,Ganho,Ganho | Ganho,2
08008054320228150231,Perdido,Perdido | Perdido | Acordo | Acordo,4
08024743420228150231,Perdido,Perdido,1
08004604320238150231,Extinto,Extinto | Extinto | Ganho | Ganho,4
08025939220228150231,Outros,Outros,1
08022872620228150231,Perdido,Perdido | Perdido | Ganho | Ganho,4
08007170520228150231,Nenhuma Sentença,-,-
08016824620238150231,Perdido,Perdido,1
08017676620228150231,Perdido,Perdido | Perdido,2
08013459120228150231,Outros,Outros | Outros,2
00014456520118150231,Extinto,Extinto | Extinto,2
08002217320228150231,Perdido,Perdido | Perdido,2
08025713420228150231,Ganho,Ganho | Ganho | Outros | Outros,4
08038531520198150231,Extinto,Extinto,1
08015182320198150231,Extinto,Extinto,1
08049322920198150231,Ganho,Ganho,1
08000358420218150231,Outros,Outros,1
08018594420228150231,Perdido,Perdido | Perdido,2
08038912220228150231,Nenhuma Sentença,-,-
08031290620228150231,Extinto,Extinto,1
08036162920218152003,Perdido,Perdido | Perdido,2
08296528020228152001,Perdido,Perdido,1
08010159420228150231,Perdido,Perdido | Perdido,2
08012973520228150231,Acordo,Acordo | Acordo,2
08013055120188150231,Ganho,Ganho | Ganho,2
08016715120228150231,Outros,Outros | Outros,2
08007598820218150231,Acordo,Acordo,1
08002979720228150231,Perdido,Perdido | Perdido,2
08007217620218150231,Perdido,Perdido | Perdido,2
08033638520228150231,Extinto,Extinto,1
08020655820228150231,Perdido,Perdido | Perdido,2
08057166920208150231,Perdido,Perdido | Perdido,2
08010968220188150231,Ganho,Ganho | Ganho,2
08025159820228150231,Perdido,Perdido | Perdido,2
08016781920178150231,Ganho,Ganho | Ganho | Ganho,3
08029048320228150231,Perdido,Perdido | Perdido,2
08008609120228150231,Perdido,Perdido | Outros,2
08027498020228150231,Perdido,Perdido,1
08011544620228150231,Perdido,Perdido | Perdido,2
08029056820228150231,Perdido,Perdido | Perdido,2
08033797320218150231,Ganho,Ganho | Ganho,2
08004616220228150231,Extinto,Extinto | Extinto,2
08015505720218150231,Perdido,Perdido | Perdido,2
08020996720218150231,Perdido,Perdido | Perdido,2
08271521220208152001,Perdido,Perdido,1
08020112920218150231,Ganho,Ganho,1
08007531820208150231,Extinto,Extinto,1
08012855520218150231,Ganho,Ganho,1
08021495920228150231,Ganho,Ganho,1
08001987420158150231,Perdido,Perdido | Perdido,2
08022572520218150231,Perdido,Perdido | Perdido,2
08019780520228150231,Perdido,Perdido | Perdido,2
08010621020188150231,Ganho,Ganho,1
08020672820228150231,Perdido,Perdido | Perdido,2
08021219120228150231,Ganho,Ganho | Ganho,2
08015883520228150231,Extinto,Extinto | Extinto,2
08010867220178150231,Ganho,Ganho,1
08010554220238150231,Acordo,Acordo | Acordo,2
08031767720228150231,Perdido,Perdido | Perdido,2
08004653620218150231,Outros,Outros | Outros | Extinto | Extinto,4
08035578520228150231,Perdido,Perdido | Perdido,2
08016767320228150231,Acordo,Acordo | Acordo,2
08017408320228150231,Ganho,Ganho | Ganho,2
08029515720228150231,Outros,Outros | Outros,2
08035560320228150231,Perdido,Perdido | Perdido,2
08010829320218150231,Acordo,Acordo,1
08027272220228150231,Perdido,Perdido | Perdido,2
08035604020228150231,Ganho,Ganho | Ganho,2
08015287220168150231,Extinto,Extinto,1
08040012120228150231,Outros,Outros | Outros,2
08009986820168150231,Ganho,Ganho,1
08034711720228150231,Perdido,Perdido | Perdido,2
08027411120198150231,Ganho,Ganho | Outros | Outros,3
08035381620218150231,Acordo,Acordo,1
08003819820228150231,Ganho,Ganho,1
08027428820228150231,Perdido,Perdido,1
08030936120228150231,Perdido,Perdido,1
08009977320228150231,Nenhuma Sentença,-,-
00017397820158150231,Extinto,Extinto,1
08014232220218150231,Extinto,Extinto,1
08007373020218150231,Perdido,Perdido | Perdido,2
08059496620208150231,Outros,Outros | Outros,2
08017829820238150231,Extinto,Extinto,1
08003242220188150231,Ganho,Ganho,1
08022024020228150231,Acordo,Acordo,1
08033404720198150231,Outros,Outros,1
00012279520158150231,Acordo,Acordo | Acordo,2
08026192720218150231,Outros,Outros,1
08051692920208150231,Extinto,Extinto,1
08025990220228150231,Outros,Outros | Outros,2
08040246420228150231,Perdido,Perdido | Perdido,2
08006114320228150231,Ganho,Ganho | Ganho,2
08009166120218150231,Nenhuma Sentença,-,-
08006105820228150231,Extinto,Extinto,1
08059712720208150231,Perdido,Perdido | Perdido,2
08012681920218150231,Ganho,Ganho,1
08012644520228150231,Ganho,Ganho,1
08012067620218150231,Perdido,Perdido | Perdido,2
08009382720188150231,Outros,Outros,1
08031597520218150231,Acordo,Acordo,1
08007465520228150231,Acordo,Acordo,1
08025142120198150231,Extinto,Extinto,1
08011773120188150231,Perdido,Perdido | Perdido,2
08014410920228150231,Acordo,Acordo | Acordo,2
08024241320198150231,Extinto,Extinto | Extinto,2
08007419620238150231,Ganho,Ganho | Ganho,2
08037925220228150231,Extinto,Extinto,1
08030529420228150231,Acordo,Acordo,1
08034288020228150231,Acordo,Acordo,1
08019070320228150231,Acordo,Acordo | Acordo,2
08007392920238150231,Acordo,Acordo,1
08037942220228150231,Acordo,Acordo,1
08031923120228150231,Acordo,Acordo,1
08039519220228150231,Outros,Outros | Outros,2
08018083820198150231,Ganho,Ganho,1
08038643920228150231,Acordo,Acordo | Acordo,2
08017377020188150231,Outros,Outros | Outros,2
08016905720228150231,Perdido,Perdido,1
08031862420228150231,Outros,Outros | Outros,2
08006345220238150231,Perdido,Perdido | Perdido,2
08031698520228150231,Acordo,Acordo,1
08035491120228150231,Outros,Outros | Outros,2
08020742520198150231,Perdido,Perdido | Perdido,2
08004628120218150231,Ganho,Ganho,1
08040116520228150231,Outros,Outros | Outros,2
08014108620228150231,Perdido,Perdido,1
08040047320228150231,Perdido,Perdido | Perdido,2
08040150520228150231,Perdido,Perdido | Perdido,2
08003175420238150231,Perdido,Perdido | Perdido,2
00001106920158150231,Extinto,Extinto | Extinto,2
08010009120238150231,Perdido,Perdido | Perdido,2
08020742020228150231,Acordo,Acordo | Acordo,2
08002837920238150231,Ganho,Ganho,1
08031351320228150231,Ganho,Ganho | Ganho,2
00012626020128150231,Extinto,Extinto,1
08028597920228150231,Acordo,Acordo,1
08004845220158150231,Extinto,Extinto | Extinto,2
08004101720238150231,Acordo,Acordo,1
08008360520188150231,Extinto,Extinto | Extinto,2
08034556320228150231,Extinto,Extinto | Extinto,2
08008911920198150231,Extinto,Extinto | Extinto,2
08006776720158150231,Ganho,Ganho | Ganho,2
08013681320178150231,Outros,Outros | Outros | Acordo | Acordo,4
08035023720228150231,Acordo,Acordo,1
08023066620218150231,Acordo,Acordo | Acordo,2
08000914920238150231,Acordo,Acordo,1
08027471320228150231,Perdido,Perdido | Perdido,2
08019061820228150231,Perdido,Perdido | Perdido,2
08018829220198150231,Ganho,Ganho,1
08035058920228150231,Perdido,Perdido | Perdido,2
08034252820228150231,Extinto,Extinto | Extinto,2
08031853920228150231,Perdido,Perdido | Perdido,2
08015017920228150231,Perdido,Perdido,1
08012202620228150231,Perdido,Perdido,1
08027766320228150231,Perdido,Perdido | Perdido,2
08026138320228150231,Extinto,Extinto,1
08004697320218150231,Nenhuma Sentença,-,-
08028372120228150231,Ganho,Ganho,1
08031143720228150231,Extinto,Extinto | Extinto,2
08016663920168150231,Ganho,Ganho,1
08028181520228150231,Extinto,Extinto | Extinto,2
08005456320228150231,Perdido,Perdido | Perdido,2
08030477220228150231,Extinto,Extinto,1
08009471320238150231,Acordo,Acordo,1
08020517420228150231,Nenhuma Sentença,-,-
08034507520218150231,Ganho,Ganho,1
08032503920198150231,Ganho,Ganho,1
08022624720218150231,Perdido,Perdido,1
08035968720198150231,Acordo,Acordo | Acordo,2
08004859520198150231,Ganho,Ganho,1
08023058120218150231,Perdido,Perdido | Perdido,2
08015920920218150231,Perdido,Perdido,1
08020058520228150231,Perdido,Perdido | Perdido,2
08022746120218150231,Perdido,Perdido | Perdido,2
08008261920228150231,Perdido,Perdido | Perdido,2
08001198520218150231,Extinto,Extinto | Extinto,2
08020534420228150231,Acordo,Acordo,1
08007494420218150231,Acordo,Acordo | Acordo,2
08008563020178150231,Ganho,Ganho,1
08011154920228150231,Acordo,Acordo | Acordo,2
08003525320198150231,Ganho,Ganho,1
08012953620208150231,Ganho,Ganho | Ganho,2
08014090420228150231,Acordo,Acordo | Acordo,2
08014930520228150231,Acordo,Acordo,1
08015511320198150231,Extinto,Extinto | Extinto,2
00017698920108150231,Nenhuma Sentença,-,-
08028193420218150231,Perdido,Perdido,1
00015519020128150231,Nenhuma Sentença,-,-
00022062820138150231,Nenhuma Sentença,-,-
08048818120208150231,Perdido,Perdido,1
08014913520228150231,Acordo,Acordo | Acordo,2
08031438720228150231,Perdido,Perdido,1
08002339220198150231,Acordo,Acordo,1
08016957920228150231,Nenhuma Sentença,-,-
08041554420198150231,Outros,Outros | Outros,2
08007352620228150231,Perdido,Perdido | Perdido,2
08032036020228150231,Perdido,Perdido | Perdido,2
08007529620218150231,Perdido,Perdido,1
08007676520218150231,Outros,Outros | Outros,2
08030428420218150231,Ganho,Ganho,1
08017303920228150231,Outros,Outros | Outros,2
08006734920238150231,Perdido,Perdido,1
08007448520228150231,Perdido,Perdido | Perdido,2
08014792520178150351,Extinto,Extinto,1
08035968220228150231,Acordo,Acordo,1
08015858020228150231,Perdido,Perdido | Perdido,2
08036400420228150231,Perdido,Perdido | Perdido | Perdido | Perdido,4
08015023020238150231,Extinto,Extinto,1
08033672520228150231,Acordo,Acordo,1
08039138020228150231,Acordo,Acordo,1
08018230220228150231,Extinto,Extinto,1
08018219520238150231,Acordo,Acordo | Acordo,2
08026545020228150231,Outros,Outros,1
08012064220228150231,Extinto,Extinto | Extinto,2
08005168620178150231,Extinto,Extinto,1
08034799120228150231,Perdido,Perdido | Perdido,2
08025509220218150231,Perdido,Perdido,1
08013687120218150231,Perdido,Perdido | Perdido,2
08010854820218150231,Perdido,Perdido | Perdido,2
08056396020208150231,Perdido,Perdido,1
08013030820238150231,Extinto,Extinto,1
08019642120228150231,Perdido,Perdido | Perdido,2
08007968120228150231,Extinto,Extinto | Extinto,2
08020274620228150231,Perdido,Perdido | Perdido,2
08023496620228150231,Acordo,Acordo,1
08012393220228150231,Acordo,Acordo,1
08029913920228150231,Nenhuma Sentença,-,-
08002335320238150231,Perdido,Perdido,1
08015886920218150231,Extinto,Extinto | Extinto,2
08050431320198150231,Acordo,Acordo,1
08009059520228150231,Ganho,Ganho,1
08009200620188150231,Ganho,Ganho | Ganho,2
08031273620228150231,Perdido,Perdido | Perdido,2
08016439320168150231,Outros,Outros,1
08026830320228150231,Outros,Outros,1
08028923520238150231,Ganho,Ganho,1
08028277420228150231,Ganho,Ganho | Ganho,2
08017381620228150231,Outros,Outros | Outros,2
08002038620218150231,Nenhuma Sentença,-,-
08016446820228150231,Perdido,Perdido | Perdido,2
08026458820228150231,Extinto,Extinto,1
08016404120168150231,Acordo,Acordo | Acordo,2
08038427820228150231,Perdido,Perdido,1
08008521720228150231,Perdido,Perdido,1
08008384320168150231,Extinto,Extinto,1
08031403520228150231,Ganho,Ganho | Ganho,2
08021313820228150231,Perdido,Perdido,1
08031464220228150231,Perdido,Perdido | Perdido,2
08013874320228150231,Perdido,Perdido | Perdido,2
08031692220218150231,Ganho,Ganho | Ganho,2
08001564420238150231,Perdido,Perdido | Perdido,2
08011198620228150231,Nenhuma Sentença,-,-
08011004620238150231,Perdido,Perdido | Perdido,2
08013649720228150231,Perdido,Perdido | Perdido,2
08002944520228150231,Outros,Outros | Outros,2
08002976320238150231,Perdido,Perdido | Perdido,2
08001738020238150231,Perdido,Perdido,1
08035993720228150231,Outros,Outros | Outros,2
08019702820228150231,Ganho,Ganho | Ganho,2
08002956420218150231,Nenhuma Sentença,-,-
08033898320228150231,Acordo,Acordo,1
08001260920238150231,Perdido,Perdido | Perdido,2
08046107220208150231,Extinto,Extinto | Extinto,2
08025164920238150231,Acordo,Acordo | Acordo,2
08044577320198150231,Acordo,Acordo,1
08023911820228150231,Ganho,Ganho,1
08018707320228150231,Perdido,Perdido | Perdido,2
08018793520228150231,Perdido,Perdido,1
08024930620238150231,Acordo,Acordo,1
08019218420228150231,Perdido,Perdido,1
08031707020228150231,Ganho,Ganho | Ganho,2
08032766620218150231,Acordo,Acordo | Acordo,2
08018680620228150231,Perdido,Perdido | Perdido,2
08032780220228150231,Perdido,Perdido | Perdido,2
08035205820228150231,Perdido,Perdido | Perdido,2
08035421920228150231,Ganho,Ganho,1
08011856620228150231,Outros,Outros | Outros | Outros | Outros | Outros | Outros,6
08024016220228150231,Acordo,Acordo | Acordo,2
08023513620228150231,Perdido,Perdido | Perdido,2
00015370920128150231,Ganho,Ganho | Ganho,2
08012359220228150231,Nenhuma Sentença,-,-
08031836920228150231,Outros,Outros,1
08000481520238150231,Ganho,Ganho,1
08012520220208150231,Perdido,Perdido,1
08008098020228150231,Perdido,Perdido,1
08012604220218150231,Ganho,Ganho | Ganho,2
08005635020238150231,Perdido,Perdido,1
08000707320238150231,Ganho,Ganho | Ganho,2
08027596120218150231,Extinto,Extinto | Extinto,2
08013412020238150231,Perdido,Perdido | Perdido,2
08017974320188150231,Extinto,Extinto,1
08001469720238150231,Perdido,Perdido | Perdido,2
08012996820238150231,Perdido,Perdido | Perdido,2
08006336720238150231,Perdido,Perdido,1
08019616620228150231,Extinto,Extinto | Extinto | Outros | Outros,4
08003954820238150231,Outros,Outros | Outros,2
08002993320238150231,Extinto,Extinto | Extinto,2
08014840920238150231,Perdido,Perdido | Perdido | Perdido | Perdido,4
08000376420158150231,Perdido,Perdido | Perdido,2
08036427120228150231,Perdido,Perdido | Perdido,2
08025318620218150231,Outros,Outros | Outros,2
08013918020228150231,Nenhuma Sentença,-,-
08022356420218150231,Ganho,Ganho,1
08031160720228150231,Perdido,Perdido | Perdido,2
08012105020208150231,Ganho,Ganho,1
08016366720178150231,Extinto,Extinto | Extinto,2
08016732120228150231,Perdido,Perdido,1
08018420820228150231,Perdido,Perdido,1
08012040920218150231,Nenhuma Sentença,-,-
08001061820238150231,Acordo,Acordo | Acordo,2
08001637020228150231,Nenhuma Sentença,-,-
08016686220238150231,Perdido,Perdido | Perdido,2
08008874020238150231,Outros,Outros | Outros,2
08020023320228150231,Perdido,Perdido,1
08060588020208150231,Acordo,Acordo | Acordo,2
08021305320228150231,Perdido,Perdido | Perdido,2
08014218120238150231,Perdido,Perdido | Perdido,2
08020136220228150231,Perdido,Perdido,1
08020777220228150231,Outros,Outros | Outros,2
08019382320228150231,Perdido,Perdido,1
08035673220228150231,Perdido,Perdido | Perdido,2
08007927820218150231,Ganho,Ganho,1
08011709720228150231,Ganho,Ganho | Ganho,2
08020557720238150231,Ganho,Ganho,1
08029731820228150231,Ganho,Ganho,1
08012009820238150231,Extinto,Extinto,1
08017188820238150231,Extinto,Extinto | Extinto,2
08001114020238150231,Perdido,Perdido | Perdido,2
08020222420228150231,Perdido,Perdido | Ganho,2
08021622420238150231,Outros,Outros,1
08051788820208150231,Perdido,Perdido | Perdido,2
08010782220228150231,Perdido,Perdido | Perdido,2
00006124220148150231,Ganho,Ganho,1
08059851120208150231,Perdido,Perdido | Perdido,2
08021695020228150231,Perdido,Perdido | Perdido | Outros,3
00004341320048150371,Perdido,Perdido,1
08000099620158150231,Perdido,Perdido,1
08013013820238150231,Perdido,Perdido | Perdido,2
08000155920228150231,Perdido,Perdido | Perdido,2
08008706920238150371,Perdido,Perdido,1
08061404520218150371,Perdido,Perdido,1
00015879820138150231,Perdido,Perdido | Perdido,2
08084153020228150371,Perdido,Perdido,1
08018519820238150371,Perdido,Perdido,1
08018999120228150371,Ganho,Ganho,1
08062366020218150371,Outros,Outros | Outros,2
08012148420228150371,Perdido,Perdido | Perdido,2
08051380620228150371,Perdido,Perdido,1
08062279820218150371,Outros,Outros,1
08005271020228150371,Ganho,Ganho,1
08057330520228150371,Outros,Outros,1
08023265420238150371,Perdido,Perdido,1
08097193020238150371,Outros,Outros,1
08011859720238150371,Perdido,Perdido | Perdido,2
08054195920228150371,Perdido,Perdido,1
08007514520228150371,Perdido,Perdido | Perdido,2
08066181920228150371,Perdido,Perdido | Perdido,2
08081898820238150371,Acordo,Acordo,1
08033895120228150371,Outros,Outros,1
08048170520218150371,Perdido,Perdido,1
08016085720238150371,Perdido,Perdido | Perdido,2
08015609820238150371,Outros,Outros,1
08064398520228150371,Perdido,Perdido,1
08007020420228150371,Extinto,Extinto | Acordo,2
08019192420188150371,Perdido,Perdido,1
08030632820218150371,Ganho,Ganho,1
08040639720208150371,Nenhuma Sentença,-,-
08083149420158152001,Perdido,Perdido,1
08045327520228150371,Acordo,Acordo,1
08084100820228150371,Acordo,Acordo,1
08054109720228150371,Outros,Outros,1
08051208220228150371,Outros,Outros,1
08055191420228150371,Extinto,Extinto,1
08070463520218150371,Extinto,Extinto | Extinto,2
08049423620228150371,Outros,Outros,1
08035491320218150371,Perdido,Perdido,1
08075353820228150371,Acordo,Acordo,1
08003927120178150371,Outros,Outros,1
08024321620238150371,Acordo,Acordo,1
08051528720228150371,Extinto,Extinto,1
08085954620228150371,Extinto,Extinto,1
08014267120238150371,Acordo,Acordo | Acordo,2
08014032820238150371,Acordo,Acordo,1
08069456120228150371,Acordo,Acordo,1
08060200220218150371,Ganho,Ganho,1
00001392420148150371,Ganho,Ganho,1
08018680820218150371,Outros,Outros | Perdido,2
08039792820228150371,Acordo,Acordo,1
08003175620228150371,Extinto,Extinto,1
08051360220238150371,Perdido,Perdido | Perdido,2
08057288020228150371,Acordo,Acordo,1
08049288620218150371,Outros,Outros,1
08037608820178150371,Ganho,Ganho,1
08004561320198150371,Ganho,Ganho,1
08003764320208150491,Acordo,Acordo,1
08049132020218150371,Perdido,Perdido,1
08015774220208150371,Perdido,Perdido,1
08000724520228150371,Perdido,Perdido,1
08037567520228150371,Perdido,Perdido | Perdido,2
08082499520228150371,Extinto,Extinto,1
08030985120228150371,Outros,Outros,1
08048162020218150371,Outros,Outros | Outros,2
08019654720178150371,Outros,Outros | Outros,2
08051468020228150371,Extinto,Extinto | Extinto,2
08038589720228150371,Outros,Outros,1
08038133020218150371,Extinto,Extinto,1
08019264020238150371,Nenhuma Sentença,-,-
08017567820178150371,Perdido,Perdido | Outros,2
08047868220218150371,Perdido,Perdido,1
08025852520188150371,Outros,Outros,1
08025246720188150371,Perdido,Perdido | Outros,2
08078653520228150371,Outros,Outros,1
08003140420228150371,Perdido,Perdido,1
08052732320198150371,Outros,Outros,1
08023631820228150371,Acordo,Acordo,1
08015563220218150371,Perdido,Perdido | Perdido,2
08066488820218150371,Acordo,Acordo,1
00434936520158150371,Nenhuma Sentença,-,-
08003651520228150371,Ganho,Ganho,1
00047044120088150371,Extinto,Extinto,1
08007047520178150491,Outros,Outros,1
08007722120228150371,Extinto,Extinto,1
00000746320138150371,Nenhuma Sentença,-,-
08022125220228150371,Ganho,Ganho,1
08003418420228150371,Acordo,Acordo,1
08037376920228150371,Acordo,Acordo,1
08016103220208150371,Perdido,Perdido,1
08079742020208150371,Outros,Outros,1
08082793320228150371,Extinto,Extinto,1
08019625320218150371,Acordo,Acordo | Acordo,2
08039740620228150371,Outros,Outros,1
08052077220218150371,Perdido,Perdido,1
08035961620238150371,Acordo,Acordo | Acordo,2
08010768320238150371,Acordo,Acordo | Acordo,2
08039460420238150371,Outros,Outros | Outros,2
08000140820238150371,Ganho,Ganho,1
08012708320238150371,Perdido,Perdido,1
08023403820238150371,Perdido,Perdido,1
08078307520228150371,Perdido,Perdido,1
08049261920218150371,Perdido,Perdido | Perdido,2
08048880720218150371,Perdido,Perdido | Perdido,2
08009316120228150371,Acordo,Acordo,1
08040341320218150371,Outros,Outros,1
08018813620238150371,Acordo,Acordo,1
08031553520238150371,Extinto,Extinto,1
08017401720238150371,Outros,Outros,1
08002133020238150371,Ganho,Ganho,1
08061147620238150371,Acordo,Acordo,1
08047388920228150371,Outros,Outros | Outros,2
00017377620158150371,Outros,Outros,1
08069638220228150371,Perdido,Perdido,1
08034819220238150371,Ganho,Ganho | Ganho,2
00016722320118150371,Acordo,Acordo,1
08014642020228150371,Ganho,Ganho,1
00017568720128150371,Ganho,Ganho | Ganho,2
08009142520228150371,Acordo,Acordo,1
08052232620218150371,Perdido,Perdido,1
08041998920238150371,Perdido,Perdido,1
08042223520238150371,Acordo,Acordo,1
08052671120228150371,Acordo,Acordo | Acordo,2
08042114020228150371,Perdido,Perdido,1
08042405620238150371,Extinto,Extinto | Ganho,2
08056104120218150371,Acordo,Acordo,1
08042480420218150371,Perdido,Perdido,1
08000213420228150371,Perdido,Perdido | Perdido,2
08010615120228150371,Extinto,Extinto,1
08074476820208150371,Perdido,Perdido,1
08043473720228150371,Outros,Outros,1
08034377320238150371,Extinto,Extinto,1
