Processo_ID,Primeiro Resultado,Todos os Resultados,Total Vereditos
08099960520208152003,Ganho,Ganho,1
08028085320238152003,Nenhuma Sentença,-,-
00084230920138152003,Perdido,Perdido | Perdido,2
08065286220228152003,Acordo,Acordo | Acordo,2
08003540320238152003,Extinto,Extinto | Extinto,2
08027611620228152003,Acordo,Acordo | Acordo,2
08031956820238152003,Acordo,Acordo | Acordo,2
08014107120238152003,Acordo,Acordo | Acordo,2
08013807020228152003,Outros,Outros | Outros,2
08564499320228152001,Extinto,Extinto | Extinto,2
08016133920238152001,Extinto,Extinto | Extinto,2
08058651620228152003,Perdido,Perdido,1
00088402520148152003,Nenhuma Sentença,-,-
08308618420228152001,Extinto,Extinto | Extinto,2
00039590520148152003,Extinto,Extinto | Extinto,2
08065426220168152001,Perdido,Perdido | Perdido,2
08609915720228152001,Extinto,Extinto | Extinto,2
08020464720178152003,Perdido,Perdido | Perdido,2
08009347220198152003,Perdido,Perdido | Perdido | Perdido | Perdido,4
08068542220228152003,Acordo,Acordo | Acordo | Acordo,3
08037038220218152003,Outros,Outros | Ganho | Ganho,3
08416779120238152001,Extinto,Extinto | Extinto,2
08066377620228152003,Perdido,Perdido | Perdido,2
08620894820208152001,Nenhuma Sentença,-,-
08323554720238152001,Acordo,Acordo | Acordo,2
08012424020218152003,Ganho,Ganho | Ganho,2
08015686320228152003,Perdido,Perdido,1
08003142120238152003,Nenhuma Sentença,-,-
08025363020218152003,Acordo,Acordo,1
08000552620238152003,Nenhuma Sentença,-,-
08073228320228152003,Acordo,Acordo | Acordo,2
08478893620208152001,Perdido,Perdido,1
08235382820228152001,Extinto,Extinto,1
08003038920238152003,Extinto,Extinto | Extinto,2
08021973720228152003,Ganho,Ganho,1
08067870420158152003,Acordo,Acordo,1
08000252520228152003,Outros,Outros | Outros,2
08032643720228152003,Extinto,Extinto,1
08030302620208152003,Outros,Outros,1
08111006620198152003,Outros,Outros,1
08061940420178152003,Ganho,Ganho,1
08008347820238152003,Acordo,Acordo,1
08044948020238152003,Acordo,Acordo | Acordo,2
08009485120228152003,Perdido,Perdido,1
08047745620208152003,Extinto,Extinto | Extinto,2
08037216920228152003,Acordo,Acordo | Acordo,2
08034246720198152003,Outros,Outros | Outros,2
08042165020218152003,Perdido,Perdido,1
08008803820218152003,Perdido,Perdido | Perdido,2
08097588320208152003,Ganho,Ganho | Ganho | Ganho,3
08037058620208152003,Outros,Outros,1
08043487320228152003,Extinto,Extinto,1
08055084620168152003,Outros,Outros | Ganho,2
08055141920178152003,Extinto,Extinto | Extinto | Extinto,3
08038048520228152003,Extinto,Extinto,1
08312986720188152001,Outros,Outros,1
08065721820218152003,Ganho,Ganho,1
08088347720178152003,Outros,Outros,1
08400716720198152001,Perdido,Perdido | Perdido,2
08059951120198152003,Outros,Outros,1
08024677120168152003,Ganho,Ganho | Ganho | Ganho | Ganho,4
08463948320228152001,Extinto,Extinto | Extinto,2
08003462620238152003,Extinto,Extinto | Extinto,2
08025357420238152003,Extinto,Extinto,1
08004874520238152003,Acordo,Acordo | Acordo,2
08014878020238152003,Extinto,Extinto | Extinto,2
08089161120178152003,Perdido,Perdido | Perdido,2
08064463120228152003,Perdido,Perdido | Perdido,2
08540586820228152001,Extinto,Extinto | Extinto,2
08072465920228152003,Acordo,Acordo | Acordo,2
08016191120218152003,Acordo,Acordo | Acordo,2
08425840320228152001,Extinto,Extinto | Extinto,2
08018833820158152003,Perdido,Perdido | Perdido,2
08175517420238152001,Extinto,Extinto | Extinto,2
08072059220228152003,Extinto,Extinto | Extinto,2
08045366620228152003,Extinto,Extinto | Extinto,2
08101640820238152001,Acordo,Acordo,1
08031864320228152003,Extinto,Extinto | Extinto,2
08015154820238152003,Extinto,Extinto | Extinto,2
08009595620178152003,Perdido,Perdido,1
08074977720228152003,Extinto,Extinto | Extinto,2
08026255320218152003,Perdido,Perdido,1
08015917820238152001,Extinto,Extinto | Extinto,2
08017147020238152003,Acordo,Acordo,1
08046129020228152003,Extinto,Extinto | Extinto,2
08065719620228152003,Extinto,Extinto | Extinto,2
08015778820238152003,Extinto,Extinto | Extinto,2
08032725320188152003,Perdido,Perdido | Perdido,2
08014167820238152003,Extinto,Extinto,1
08011454020218152003,Perdido,Perdido | Perdido,2
08045202520168152003,Outros,Outros | Outros,2
08196935120238152001,Acordo,Acordo | Acordo,2
08067353720178152003,Acordo,Acordo | Acordo | Acordo | Perdido,4
08062786320218152003,Outros,Outros,1
08036783520228152003,Perdido,Perdido,1
08032993620188152003,Extinto,Extinto | Extinto | Extinto,3
08157099320228152001,Extinto,Extinto,1
08076432120228152003,Extinto,Extinto | Extinto,2
08060716420218152003,Perdido,Perdido | Perdido,2
08591477220228152001,Extinto,Extinto | Extinto,2
08644887920228152001,Extinto,Extinto,1
08289328420208152001,Perdido,Perdido,1
08004635120228152003,Extinto,Extinto | Extinto,2
08017960420238152003,Extinto,Extinto | Extinto,2
08031096820218152003,Extinto,Extinto | Extinto,2
08005117320238152003,Extinto,Extinto | Extinto,2
08057846720228152003,Extinto,Extinto | Extinto,2
08007718720228152003,Perdido,Perdido | Perdido,2
08467949720228152001,Extinto,Extinto | Extinto,2
08041783820218152003,Extinto,Extinto | Extinto,2
08452261720208152001,Outros,Outros,1
08064957220228152003,Extinto,Extinto | Extinto,2
08060999520228152003,Acordo,Acordo | Acordo,2
08077142320228152003,Extinto,Extinto,1
08076354420228152003,Perdido,Perdido | Perdido,2
08175495120168152001,Perdido,Perdido | Perdido,2
08062133420228152003,Acordo,Acordo | Acordo,2
08465013020228152001,Extinto,Extinto | Extinto,2
08089438620208152003,Outros,Outros | Outros,2
08003713920238152003,Extinto,Extinto | Extinto,2
08042139520218152003,Perdido,Perdido | Perdido,2
08052419820218152003,Acordo,Acordo | Acordo,2
08027349620238152003,Extinto,Extinto,1
08034249620218152003,Extinto,Extinto | Extinto,2
08228263820228152001,Perdido,Perdido | Perdido,2
08060834420228152003,Extinto,Extinto | Extinto,2
08015787320238152003,Extinto,Extinto,1
08051561520218152003,Perdido,Perdido,1
08059059520228152003,Extinto,Extinto | Extinto,2
08064619720228152003,Extinto,Extinto | Extinto | Extinto,3
08059899620228152003,Extinto,Extinto,1
08053204320228152003,Extinto,Extinto,1
08274994520208152001,Perdido,Perdido,1
08069925720208152003,Perdido,Perdido,1
08033657420228152003,Extinto,Extinto,1
08027701220218152003,Extinto,Extinto | Extinto | Extinto | Extinto | Extinto,5
08339976520178152001,Perdido,Perdido,1
08001425620218152001,Extinto,Extinto,1
08042831520218152003,Outros,Outros | Outros,2
08143946420218152001,Extinto,Extinto | Extinto,2
08025207620218152003,Outros,Outros | Outros,2
08453336120208152001,Perdido,Perdido,1
08052912720218152003,Extinto,Extinto | Extinto,2
08036804520218152001,Extinto,Extinto | Extinto,2
08039251620228152003,Nenhuma Sentença,-,-
08035643320218152003,Perdido,Perdido,1
08024736820228152003,Extinto,Extinto | Extinto,2
08039012220218152003,Outros,Outros | Outros,2
08063886220218152003,Perdido,Perdido | Perdido,2
08033873520228152003,Extinto,Extinto,1
08055745020218152003,Perdido,Perdido,1
08023125820228152003,Extinto,Extinto | Extinto,2
08011451220228152001,Extinto,Extinto | Extinto,2
08155366920228152001,Extinto,Extinto | Extinto,2
08036991720228152001,Acordo,Acordo,1
08082677620228152001,Acordo,Acordo | Acordo,2
08013930620218152003,Nenhuma Sentença,-,-
08037846520208152003,Perdido,Perdido | Perdido,2
08029319120228152001,Acordo,Acordo | Acordo,2
08019915720218152003,Perdido,Perdido,1
08032676020208152003,Perdido,Perdido,1
08043549020168152003,Outros,Outros | Outros,2
08020570320228152003,Nenhuma Sentença,-,-
08042127620228152003,Acordo,Acordo | Acordo,2
08149506620218152001,Perdido,Perdido | Perdido,2
08060100920218152003,Extinto,Extinto,1
08053692120218152003,Perdido,Perdido,1
08026243420228152003,Extinto,Extinto | Extinto,2
08278813820208152001,Acordo,Acordo | Acordo,2
08035372120198152003,Perdido,Perdido | Perdido,2
08065878420218152003,Nenhuma Sentença,-,-
08371876020228152001,Nenhuma Sentença,-,-
00002705020148152003,Extinto,Extinto | Extinto,2
08337842020218152001,Perdido,Perdido | Perdido,2
08419674320228152001,Extinto,Extinto | Extinto,2
00657946220128152003,Nenhuma Sentença,-,-
08359595020228152001,Extinto,Extinto,1
08006665220188152003,Perdido,Perdido | Perdido,2
08364295220208152001,Extinto,Extinto,1
08343408520228152001,Perdido,Perdido,1
08320214720228152001,Extinto,Extinto | Extinto,2
08035221820208152003,Perdido,Perdido | Perdido,2
08438841020168152001,Perdido,Perdido | Perdido | Perdido,3
08062982020228152003,Extinto,Extinto,1
08551611320228152001,Acordo,Acordo | Acordo,2
08036330220208152003,Outros,Outros | Outros,2
08063675220228152003,Perdido,Perdido | Perdido,2
08034595620218152003,Perdido,Perdido,1
08036824320208152003,Perdido,Perdido,1
08070196920228152003,Perdido,Perdido | Perdido,2
08053703520238152003,Acordo,Acordo,1
08048533020238152003,Acordo,Acordo | Acordo,2
08029944720218152003,Perdido,Perdido,1
08342980220238152001,Acordo,Acordo,1
08044324020238152003,Nenhuma Sentença,-,-
08406909420198152001,Outros,Outros | Outros,2
08035614420228152003,Extinto,Extinto | Extinto,2
08011893520168152003,Perdido,Perdido | Outros,2
08103668220238152001,Acordo,Acordo | Acordo,2
08068533720228152003,Ganho,Ganho | Ganho,2
08047603820218152003,Outros,Outros | Outros,2
08025222220168152003,Perdido,Perdido,1
08054113620228152003,Nenhuma Sentença,-,-
00018590920168152003,Perdido,Perdido,1
08044852120238152003,Acordo,Acordo | Acordo,2
08387659220218152001,Perdido,Perdido | Perdido | Perdido,3
08051928620238152003,Nenhuma Sentença,-,-
00066026720138152003,Nenhuma Sentença,-,-
08042580220218152003,Extinto,Extinto | Extinto,2
08001745520218152003,Perdido,Perdido | Perdido,2
08010097220238152003,Acordo,Acordo | Acordo,2
08484632520218152001,Outros,Outros | Outros,2
08025960320218152003,Acordo,Acordo | Acordo,2
08053383020238152003,Acordo,Acordo,1
08058225020208152003,Perdido,Perdido,1
08057000320218152003,Perdido,Perdido | Perdido,2
08045545820208152003,Acordo,Acordo | Acordo,2
08038700220218152003,Perdido,Perdido | Perdido,2
08055404620198152003,Outros,Outros | Outros | Outros,3
08023994820218152003,Perdido,Perdido,1
08045291120218152003,Perdido,Perdido | Perdido,2
08027187920228152003,Outros,Outros | Outros,2
08039595420238152003,Acordo,Acordo | Acordo,2
08009545820228152003,Ganho,Ganho | Ganho,2
08644506720228152001,Outros,Outros | Outros,2
08483555920228152001,Acordo,Acordo | Acordo,2
08019687720228152003,Perdido,Perdido | Perdido,2
08053651320238152003,Acordo,Acordo,1
08026229820218152003,Perdido,Perdido | Perdido,2
08009493620228152003,Perdido,Perdido | Perdido,2
08040842820238152001,Extinto,Extinto | Extinto,2
08052697620158152003,Perdido,Perdido | Outros,2
08017591120228152003,Extinto,Extinto | Extinto,2
08001009820218152003,Outros,Outros,1
08328060920228152001,Perdido,Perdido | Perdido,2
08018758020238152003,Extinto,Extinto | Extinto,2
08061731820238152003,Acordo,Acordo,1
08175672820238152001,Extinto,Extinto | Extinto,2
08047445020228152003,Ganho,Ganho,1
08173854220238152001,Perdido,Perdido | Perdido,2
08058813320238152003,Acordo,Acordo | Acordo,2
08539666620178152001,Outros,Outros | Outros,2
08031073020238152003,Extinto,Extinto | Extinto,2
08046800620238152003,Acordo,Acordo,1
08030882420238152003,Acordo,Acordo | Acordo,2
08069449820208152003,Perdido,Perdido | Perdido,2
08353081820228152001,Perdido,Perdido | Perdido,2
08059592720238152003,Acordo,Acordo | Acordo,2
08059189420228152003,Acordo,Acordo | Acordo,2
08031047520238152003,Perdido,Perdido | Perdido | Outros,3
08243653920228152001,Perdido,Perdido | Perdido,2
08051061820238152003,Extinto,Extinto,1
08002597020238152003,Acordo,Acordo,1
08004528520238152003,Extinto,Extinto | Extinto,2
08393689720238152001,Nenhuma Sentença,-,-
08050943820228152003,Perdido,Perdido | Perdido,2
08040184220238152003,Extinto,Extinto,1
08050242120228152003,Perdido,Perdido | Perdido,2
08050680620238152003,Extinto,Extinto | Extinto,2
08056917020238152003,Acordo,Acordo | Acordo,2
08014496820238152003,Extinto,Extinto | Extinto,2
08037222520208152003,Ganho,Ganho | Ganho,2
08009164620228152003,Perdido,Perdido | Perdido,2
08076926220228152003,Extinto,Extinto,1
08075726320158152003,Acordo,Acordo | Acordo,2
08076328920228152003,Perdido,Perdido,1
08286195520228152001,Extinto,Extinto | Extinto,2
08285745120228152001,Perdido,Perdido,1
08056945920228152003,Outros,Outros | Outros,2
08016936520218152003,Extinto,Extinto | Extinto,2
08075679420228152003,Ganho,Ganho | Ganho,2
08026693820228152003,Ganho,Ganho | Ganho,2
08009447720238152003,Perdido,Perdido | Perdido,2
08605377720228152001,Extinto,Extinto | Extinto,2
08057243120218152003,Ganho,Ganho | Ganho,2
08056131320228152003,Acordo,Acordo,1
08017398920238152001,Extinto,Extinto,1
08014701520218152003,Outros,Outros | Outros | Outros,3
08644948620228152001,Extinto,Extinto,1
08000145920238152003,Outros,Outros | Outros,2
08043236020228152003,Perdido,Perdido,1
08017917920238152003,Extinto,Extinto | Extinto,2
08055396120198152003,Perdido,Perdido | Perdido,2
08056588020238152003,Extinto,Extinto,1
08010608320238152003,Extinto,Extinto | Extinto,2
08048025320228152003,Perdido,Perdido | Perdido,2
08019209020238152001,Extinto,Extinto | Extinto,2
08010801120228152003,Perdido,Perdido | Perdido | Perdido,3
08021059320218152003,Perdido,Perdido | Perdido | Perdido,3
08050878020218152003,Outros,Outros,1
08048524520238152003,Extinto,Extinto | Extinto,2
08640262520228152001,Extinto,Extinto | Extinto,2
08641007920228152001,Perdido,Perdido,1
08005180220228152003,Perdido,Perdido | Perdido,2
08640566020228152001,Extinto,Extinto,1
08305851920238152001,Extinto,Extinto | Extinto,2
08303678820238152001,Extinto,Extinto | Extinto,2
08007464020238152003,Extinto,Extinto | Extinto,2
08305912620238152001,Extinto,Extinto,1
08464813920228152001,Extinto,Extinto | Extinto,2
08031526820228152003,Perdido,Perdido | Perdido,2
08093156920198152003,Outros,Outros | Outros | Ganho | Ganho,4
08052627420218152003,Perdido,Perdido | Perdido,2
08305947820238152001,Extinto,Extinto | Extinto,2
08034462320228152003,Nenhuma Sentença,-,-
08305174020218152001,Perdido,Perdido | Perdido,2
08462758820238152001,Perdido,Perdido | Perdido,2
08010114220238152003,Extinto,Extinto | Extinto,2
08021286820238152003,Extinto,Extinto | Extinto,2
08008422620218152003,Outros,Outros | Outros,2
08015362420238152003,Extinto,Extinto,1
08035273520238152003,Extinto,Extinto | Extinto,2
08000819720188152003,Outros,Outros | Outros | Outros | Outros,4
08033495720218152003,Perdido,Perdido | Perdido,2
08015720320228152003,Perdido,Perdido | Perdido,2
08059263720238152003,Extinto,Extinto | Extinto,2
08058216020238152003,Acordo,Acordo | Acordo,2
08015634120228152003,Perdido,Perdido | Perdido,2
08015475320238152003,Perdido,Perdido,1
08228755020208152001,Perdido,Perdido,1
08058180820238152003,Extinto,Extinto,1
08072272420208152003,Extinto,Extinto,1
08181874020238152001,Extinto,Extinto | Extinto,2
08059272220238152003,Extinto,Extinto | Extinto,2
08074891320168152003,Ganho,Ganho | Ganho | Outros | Outros,4
08111145520168152003,Perdido,Perdido | Perdido,2
08038065520228152003,Extinto,Extinto,1
08033732220208152003,Ganho,Ganho,1
08083092720198152003,Perdido,Perdido | Perdido,2
08058935720178152003,Perdido,Perdido | Perdido | Outros,3
08038277020188152003,Outros,Outros | Outros,2
08055139220218152003,Perdido,Perdido | Perdido,2
08038507420228152003,Perdido,Perdido | Perdido,2
08000287720228152003,Ganho,Ganho | Ganho,2
08007905920238152003,Perdido,Perdido,1
08121789620228152001,Perdido,Perdido | Perdido,2
08050436120218152003,Perdido,Perdido | Perdido,2
08004392320228152003,Ganho,Ganho,1
08066914220228152003,Perdido,Perdido | Perdido,2
08001621220198152003,Outros,Outros,1
08049497920228152003,Extinto,Extinto | Extinto,2
08438266020238152001,Acordo,Acordo,1
08003101820228152003,Outros,Outros | Outros,2
08022897820238152003,Extinto,Extinto,1
08131280820228152001,Acordo,Acordo | Acordo,2
08050537120228152003,Perdido,Perdido | Perdido,2
08019623620238152003,Acordo,Acordo | Acordo,2
08023339720238152003,Extinto,Extinto,1
08055049620228152003,Perdido,Perdido | Perdido,2
08525002720238152001,Extinto,Extinto | Extinto,2
08435442220238152001,Extinto,Extinto,1
08025686420238152003,Extinto,Extinto | Extinto,2
08036102220218152003,Acordo,Acordo | Acordo,2
08035924020178152003,Extinto,Extinto | Extinto,2
08025070920238152003,Acordo,Acordo | Acordo,2
08046576020238152003,Extinto,Extinto | Extinto,2
08018921920238152003,Perdido,Perdido,1
08043755620228152003,Ganho,Ganho | Outros,2
08002655320188152003,Outros,Outros,1
08019329820238152003,Perdido,Perdido,1
08046393920238152003,Acordo,Acordo | Acordo,2
08329270320238152001,Extinto,Extinto | Extinto,2
08342013620228152001,Outros,Outros | Outros,2
08041102020238152003,Acordo,Acordo,1
08053747220238152003,Extinto,Extinto | Extinto,2
00534680720118152003,Perdido,Perdido | Perdido,2
08054777920238152003,Extinto,Extinto,1
08003795020228152003,Ganho,Ganho | Ganho,2
08343511720228152001,Extinto,Extinto | Extinto,2
08074492120228152003,Extinto,Extinto,1
08071051220238152001,Extinto,Extinto | Extinto,2
08038954420238152003,Extinto,Extinto | Extinto,2
08344574720208152001,Perdido,Perdido | Perdido,2
08380155620228152001,Ganho,Ganho | Ganho,2
08071398820178152003,Perdido,Perdido,1
08074220420238152003,Nenhuma Sentença,-,-
08089505020218152001,Perdido,Perdido | Perdido,2
08075652720228152003,Ganho,Ganho | Ganho,2
08419255720238152001,Nenhuma Sentença,-,-
08038602120228152003,Perdido,Perdido | Perdido,2
08074628320238152003,Acordo,Acordo,1
08070725020228152003,Perdido,Perdido | Perdido,2
08011710420228152003,Ganho,Ganho | Ganho,2
08032635220228152003,Acordo,Acordo | Acordo,2
08032631820238152003,Outros,Outros | Outros,2
08027140820238152003,Extinto,Extinto | Extinto,2
08496806920228152001,Perdido,Perdido | Perdido,2
08495054120238152001,Extinto,Extinto,1
08010200420238152003,Extinto,Extinto | Extinto,2
08492285920228152001,Extinto,Extinto | Outros | Outros,3
08038974820228152003,Acordo,Acordo | Acordo,2
08035739220218152003,Outros,Outros | Outros,2
08033281320238152003,Perdido,Perdido,1
08495097820238152001,Extinto,Extinto,1
08078069820228152003,Extinto,Extinto,1
08033065220238152003,Acordo,Acordo | Acordo,2
08024777120238152003,Extinto,Extinto,1
08077471320228152003,Outros,Outros | Outros,2
08121287420168152003,Falha,,
08161313420238152001,Falha,,
08027120920218152003,Falha,,
08301479020238152001,Falha,,
08024583620218152003,Falha,,
08080596220178152003,Falha,,
08303695820238152001,Falha,,
08027788620218152003,Falha,,
08024826420218152003,Falha,,
08008096520238152003,Falha,,
08008255320228152003,Outros,Outros | Outros,2
08060961520238152001,Perdido,Perdido | Perdido,2
08048418420218152003,Outros,Outros | Outros | Ganho | Ganho,4
08061877020218152003,Perdido,Perdido | Perdido,2
08032095220238152003,Acordo,Acordo | Acordo,2
08051200220238152003,Extinto,Extinto,1
08061561620228152003,Perdido,Perdido,1
08116055720198152003,Ganho,Ganho | Ganho,2
08051800920228152003,Perdido,Perdido | Perdido,2
08023564820208152003,Perdido,Perdido | Perdido,2
08006615420238152003,Extinto,Extinto,1
08063894720218152003,Perdido,Perdido | Perdido,2
08000491920238152003,Falha,,
00015742120138152003,Falha,,
08593148920228152001,Falha,,
08014488320238152003,Falha,,
08041492220208152003,Falha,,
00487272120118152003,Falha,,
08012590820238152003,Falha,,
08027716020228152003,Falha,,
08027643420238152003,Falha,,
08012940220228152003,Falha,,
08072558420238152003,Falha,,
08073614620238152003,Falha,,
08027695620238152003,Falha,,
08072948120238152003,Falha,,
08538862920228152001,Falha,,
08193477120218152001,Falha,,
08273013720228152001,Falha,,
08073764920228152003,Falha,,
08243426420208152001,Falha,,
08013457620238152003,Falha,,
08044206020228152003,Falha,,
00088879620148152003,Falha,,
08080127820238152003,Falha,,
08445531920238152001,Falha,,
08079507220228152003,Falha,,
08450079620238152001,Falha,,
08446468420208152001,Falha,,
08444906220218152001,Falha,,
08009309320238152003,Falha,,
08043931420218152003,Falha,,
08065606720228152003,Extinto,Extinto | Extinto,2
08018749520238152003,Extinto,Extinto | Extinto,2
08021148420238152003,Extinto,Extinto | Extinto,2
08016742520228152003,Perdido,Perdido,1
08067693620228152003,Outros,Outros | Outros,2
08016263220238152003,Acordo,Acordo | Acordo,2
08012790420208152003,Ganho,Ganho | Ganho | Outros | Outros,4
08029223120198152003,Perdido,Perdido | Perdido,2
08040733720168152003,Outros,Outros | Outros | Outros,3
00078576020138152003,Perdido,Perdido | Perdido | Perdido | Perdido,4
08416464220218152001,Perdido,Perdido | Perdido,2
08312390620238152001,Extinto,Extinto | Extinto,2
08028674120238152003,Perdido,Perdido | Perdido | Perdido,3
08479961220228152001,Extinto,Extinto,1
08013763320228152003,Outros,Outros,1
08576883520228152001,Outros,Outros,1
08031410520238152003,Perdido,Perdido | Perdido,2
08000925320238152003,Acordo,Acordo | Acordo,2
08016384620238152003,Extinto,Extinto | Extinto,2
08401345320238152001,Acordo,Acordo,1
08030692320208152003,Perdido,Perdido | Perdido,2
08401105920228152001,Perdido,Perdido,1
08039509220238152003,Extinto,Extinto,1
08064965720228152003,Outros,Outros | Outros,2
08042124220238152003,Extinto,Extinto | Extinto,2
08014679420208152003,Perdido,Perdido | Perdido,2
08479289620218152001,Acordo,Acordo,1
08008798220238152003,Ganho,Ganho | Ganho,2
08020167020218152003,Perdido,Perdido | Perdido,2
08479618620218152001,Perdido,Perdido | Perdido | Perdido | Perdido,4
08576959020238152001,Extinto,Extinto,1
08065034920228152003,Perdido,Perdido | Perdido,2
08021774620228152003,Extinto,Extinto | Extinto,2
08201257020238152001,Extinto,Extinto,1
08022086620228152003,Ganho,Ganho | Ganho,2
08278926720208152001,Acordo,Acordo | Acordo,2
08075693520208152003,Extinto,Extinto | Extinto,2
08072194220238152003,Extinto,Extinto | Extinto,2
08022098520218152003,Outros,Outros | Outros,2
08053349020238152003,Acordo,Acordo | Acordo,2
08022029320218152003,Perdido,Perdido | Perdido,2
08011993520238152003,Ganho,Ganho,1
08276388920238152001,Extinto,Extinto | Extinto,2
08039616820168152003,Nenhuma Sentença,-,-
08071622420238152003,Extinto,Extinto | Extinto,2
08062765920228152003,Perdido,Perdido | Perdido,2
08004298120198152003,Perdido,Perdido | Perdido,2
08012079520238150391,Acordo,Acordo,1
08065428020218152003,Perdido,Perdido | Perdido,2
08063017220228152003,Outros,Outros | Outros,2
08029809220238152003,Acordo,Acordo,1
08060384020228152003,Perdido,Perdido | Perdido,2
08021572120238152003,Extinto,Extinto | Extinto,2
08060237120228152003,Perdido,Perdido | Perdido,2
00037370320158152003,Perdido,Perdido,1
08645017820228152001,Ganho,Ganho | Ganho,2
08040305620238152003,Extinto,Extinto,1
08068210420238152001,Extinto,Extinto | Extinto,2
08458044320218152001,Perdido,Perdido | Perdido,2
08068062920238152003,Nenhuma Sentença,-,-
08020325320238152003,Extinto,Extinto,1
08044912820238152003,Extinto,Extinto,1
08040438920228152003,Ganho,Ganho,1
08013295920228152003,Acordo,Acordo | Acordo,2
08056154620238152003,Extinto,Extinto | Extinto | Extinto,3
08022845620238152003,Extinto,Extinto | Extinto,2
08020349120218152003,Ganho,Ganho | Ganho | Ganho | Ganho,4
08020706520238152003,Extinto,Extinto,1
08019979320238152003,Perdido,Perdido,1
08167722220238152001,Extinto,Extinto | Extinto,2
08019682420158152003,Extinto,Extinto | Extinto | Perdido | Perdido,4
08007784520238152003,Perdido,Perdido | Perdido,2
08154108220238152001,Acordo,Acordo | Acordo,2
08001115920238152003,Perdido,Perdido | Perdido,2
00024908420158152003,Perdido,Perdido,1
08019684320238152003,Perdido,Perdido | Perdido | Outros,3
08334346620208152001,Extinto,Extinto | Extinto,2
08042797520218152003,Perdido,Perdido | Perdido,2
08043111220238152003,Extinto,Extinto,1
08051001120238152003,Extinto,Extinto | Extinto,2
08050741920238152001,Extinto,Extinto | Extinto,2
08451367220218152001,Perdido,Perdido,1
08049202920228152003,Outros,Outros | Outros,2
08105861620198152003,Perdido,Perdido | Perdido,2
08060979720238152001,Perdido,Perdido | Perdido,2
08056122820228152003,Extinto,Extinto | Extinto,2
08009439220238152003,Acordo,Acordo | Acordo,2
08337593620238152001,Extinto,Extinto,1
08060026620208152003,Outros,Outros | Outros,2
08089548720218152001,Perdido,Perdido | Perdido,2
08036705820228152003,Perdido,Perdido,1
08088864020218152001,Perdido,Perdido | Perdido,2
08036579320218152003,Ganho,Ganho | Ganho,2
08060915520218152003,Outros,Outros | Outros,2
08022427520218152003,Perdido,Perdido | Perdido,2
08059989220218152003,Acordo,Acordo | Acordo,2
00028323220148152003,Perdido,Perdido | Perdido,2
00415041720118152003,Ganho,Ganho | Ganho,2
08022499620238152003,Acordo,Acordo | Acordo,2
08053927420158152003,Ganho,Ganho | Ganho,2
08053495920238152003,Acordo,Acordo | Acordo,2
08547429020228152001,Outros,Outros | Outros,2
08059003920238152003,Acordo,Acordo | Acordo,2
08545537820238152001,Extinto,Extinto | Extinto,2
08058459320208152003,Outros,Outros,1
08053248020228152003,Perdido,Perdido | Perdido,2
08143585120238152001,Acordo,Acordo | Acordo,2
00048592220138152003,Nenhuma Sentença,-,-
08551739520208152001,Perdido,Perdido,1
00656777120128152003,Perdido,Perdido | Perdido,2
08059977820198152003,Ganho,Ganho,1
08095690820208152003,Perdido,Perdido | Perdido,2
08057517720228152003,Outros,Outros,1
08084743520238152003,Acordo,Acordo | Acordo,2
00286834920098152003,Perdido,Perdido | Perdido | Outros | Outros | Outros,5
08043290920188152003,Nenhuma Sentença,-,-
08033397620228152003,Ganho,Ganho | Ganho,2
08036847620218152003,Nenhuma Sentença,-,-
08065363920228152003,Ganho,Ganho,1
08036489720228152003,Extinto,Extinto,1
08042883720218152003,Ganho,Ganho | Ganho | Ganho,3
08049948320228152003,Ganho,Ganho,1
08006757220228152003,Ganho,Ganho,1
08019185120228152003,Ganho,Ganho | Ganho,2
08302093320238152001,Extinto,Extinto | Extinto,2
08383313520238152001,Ganho,Ganho | Ganho,2
08066288020238152003,Extinto,Extinto | Extinto,2
08082717320238152003,Acordo,Acordo,1
08007114620248152003,Acordo,Acordo,1
08067430420238152003,Nenhuma Sentença,-,-
08084864920238152003,Acordo,Acordo | Acordo,2
08479497220218152001,Ganho,Ganho | Ganho,2
08046500520228152003,Nenhuma Sentença,-,-
08064039420228152003,Nenhuma Sentença,-,-
08385542220228152001,Ganho,Ganho,1
08052598520228152003,Nenhuma Sentença,-,-
08050428120188152003,Perdido,Perdido,1
08159376820228152001,Extinto,Extinto | Extinto,2
08249226020218152001,Outros,Outros,1
08065493820228152003,Nenhuma Sentença,-,-
08071371620208152003,Nenhuma Sentença,-,-
08058192720228152003,Nenhuma Sentença,-,-
08385334620228152001,Ganho,Ganho | Ganho,2
08058929620228152003,Extinto,Extinto | Extinto,2
08064307720228152003,Acordo,Acordo | Acordo,2
08056763820228152003,Acordo,Acordo,1
08051740220228152003,Nenhuma Sentença,-,-
08065416120228152003,Nenhuma Sentença,-,-
08050208120228152003,Extinto,Extinto | Extinto,2
08068525220228152003,Nenhuma Sentença,-,-
08057404820228152003,Nenhuma Sentença,-,-
08068550720228152003,Nenhuma Sentença,-,-
08014529120218152003,Nenhuma Sentença,-,-
08046172020198152003,Acordo,Acordo,1
08062072720228152003,Nenhuma Sentença,-,-
08010019520238152003,Acordo,Acordo,1
08105454920198152003,Ganho,Ganho,1
08012828520228152003,Ganho,Ganho,1
